venue_id,slug,name,primary_subcategory,subcategories,google_url,last_verified,rating,review_count,phone,website,address,latitude,longitude
ChIJM7FgShk_sz4Rcie9zNLcJ7Y,saqi-marine-services-jm7fgs,Saqi Marine Services,boating,boating,https://www.google.com/maps/place/Saqi+Marine+Services/data=!4m7!3m6!1s0x3eb33f194a60b133:0xb627dcd2ccbd2772!8m2!3d24.9061046!4d67.0657321!16s%2Fg%2F11g9vnl74x!19sChIJM7FgShk_sz4Rcie9zNLcJ7Y?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.8,6,+92 323 2982596,,"Panama Center, Service Ln, Block 13 D 3 Gulshan-e-Iqbal, Karachi, Pakistan",24.9061046,67.06573209999999
ChIJqR_nD0E_sz4RhieaW72Mljo,sarbazi-ground-jqr_nd,Sarbazi Ground,futsal,futsal,https://www.google.com/maps/place/Sarbazi+Ground/data=!4m7!3m6!1s0x3eb33f410fe71fa9:0x3a968cbd5b9a2786!8m2!3d24.8750802!4d67.0008171!16s%2Fg%2F11h2mym413!19sChIJqR_nD0E_sz4RhieaW72Mljo?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,77,+92 321 2864346,,"V2G2+28P Sarbazi Ground, Singo Lane Lyari, Karachi, Pakistan",24.8750802,67.00081709999999
ChIJG3jiktk_sz4RRmzHAcJU378,sardar-nabeel-gabol-community-centre-jg3jik,Sardar Nabeel Gabol Community Centre,futsal,futsal,https://www.google.com/maps/place/Sardar+Nabeel+Gabol+Community+Centre/data=!4m7!3m6!1s0x3eb33fd992e2781b:0xbfdf54c201c76c46!8m2!3d24.877227!4d67.0048025!16s%2Fg%2F11rgn4cd40!19sChIJG3jiktk_sz4RRmzHAcJU378?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.9,38,,,"V2G3+VWV Sardar Nabeel Gabol Community Centre, Mehrab Khan, Essa Khan Road, Noorani Colony, Karachi, Pakistan",24.877226999999998,67.0048025
ChIJBbe8DMk-sz4RtbVs9aukptM,school-swimming-pool-jbbe8d,School Swimming Pool,swimming,swimming,https://www.google.com/maps/place/School+Swimming+Pool/data=!4m7!3m6!1s0x3eb33ec90cbcb705:0xd3a6a4abf56cb5b5!8m2!3d24.8844778!4d67.0866261!16s%2Fg%2F11h12w9sc!19sChIJBbe8DMk-sz4RtbVs9aukptM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,20,+92 346 3509614,,"V3MP+QMR School Swimming Pool, Amir Khusro Road, KDA Scheme #1 KDA Scheme 1, Karachi, 75350, Pakistan",24.8844778,67.0866261
ChIJtRTvaQs-sz4Rj9jYHgcYafc,school-of-visual-performing-arts-jtrtva,School of Visual & Performing Arts,pottery-art,pottery-art,https://www.google.com/maps/place/School+of+Visual+%26+Performing+Arts/data=!4m7!3m6!1s0x3eb33e0b69ef14b5:0xf76918071ed8d88f!8m2!3d24.8529293!4d67.0205797!16s%2Fg%2F11fx9p5jm8!19sChIJtRTvaQs-sz4Rj9jYHgcYafc?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,32,+92 300 0802399,https://acpkhi.com/sovapa,"School of Visual & Performing Arts، M.R، Kayani Road, Karachi, 74100, Pakistan",24.8529293,67.0205797
ChIJO6kwWM8-sz4R875IHslc_Ys,scuba-club-jo6kww,Scuba Club,boating,"boating,parks",https://www.google.com/maps/place/Scuba+Club/data=!4m7!3m6!1s0x3eb33ecf5830a93b:0x8bfd5cc91e48bef3!8m2!3d24.8878901!4d67.0779527!16s%2Fg%2F1pzwshv3d!19sChIJO6kwWM8-sz4R875IHslc_Ys?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.8,722,+92 333 0033152,http://www.scubaclub.com.pk/,"AlQasim Apartment, Shop No 2, Plot No 117/118, Dhoraji Kathiawar CHS, Karachi, 75350, Pakistan",24.8878901,67.0779527
ChIJjz7iPwA_sz4RiJI7D9cE4Q8,seam-padel-court-jjz7ip,Seam padel court,padel,"padel,box-cricket",https://www.google.com/maps/place/Seam+padel+court/data=!4m7!3m6!1s0x3eb33f003fe23e8f:0xfe104d70f3b9288!8m2!3d24.8757794!4d67.0323651!16s%2Fg%2F11vjx3mg4d!19sChIJjz7iPwA_sz4RiJI7D9cE4Q8?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,33,+92 333 2238223,,"Plot no JM 14/9, near qadri masjid, opposite Tai club, Soldier Bazaar Parsi Colony Saddar, Karachi, 75500, Pakistan",24.8757794,67.03236509999999
ChIJXyerqa8_sz4RuNRE62byURs,services-mess-club-jxyerq,Services Mess Club,squash,"squash,billiards,swimming",https://www.google.com/maps/place/Services+Mess+Club/data=!4m7!3m6!1s0x3eb33fafa9ab275f:0x1b51f266eb44d4b8!8m2!3d24.851692!4d67.0299704!16s%2Fg%2F11ghlvy3b_!19sChIJXyerqa8_sz4RuNRE62byURs?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,1300,+92 21 99201904,,"V22J+G67 Services Mess Club, Merewether Rd, Civil Lines, Karachi, 75520, Pakistan",24.851692,67.0299704
ChIJ5-0Ybho-sz4RL8oEa5cEfRk,shadab-studio-j5-0yb,Shadab Studio,music-rooms,music-rooms,https://www.google.com/maps/place/Shadab+Studio/data=!4m7!3m6!1s0x3eb33e1a6e18ede7:0x197d04976b04ca2f!8m2!3d24.8590925!4d67.0284485!16s%2Fg%2F11c2np0ytv!19sChIJ5-0Ybho-sz4RL8oEa5cEfRk?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.8,92,,http://www.shadabstudio.com/,"3rd Floor، Shadab Studio, Mohammad Hussain Plaza، 600 Zaibunnisa Street, Saddar Karachi, 74400, Pakistan",24.8590925,67.0284485
ChIJn94cAvBpLw8RLR2t8jnLJzY,shah-cricket-academy-jn94ca,Shah Cricket Academy,box-cricket,box-cricket,https://www.google.com/maps/place/Shah+Cricket+Academy/data=!4m7!3m6!1s0xf2f69f0021cde9f:0x3627cb39f2ad1d2d!8m2!3d24.8724086!4d67.0660508!16s%2Fg%2F11pzy747ct!19sChIJn94cAvBpLw8RLR2t8jnLJzY?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.7,44,+92 313 3713987,http://www.shahcric.com/,"Union club, Mirza Road, Darul Aman Society North North, Karachi, 74800, Pakistan",24.8724086,67.0660508
ChIJf1AdC24-sz4Roj9yoYQvMa8,shah-juice-jf1adc,Shah Juice,shisha,shisha,https://www.google.com/maps/place/Shah+Juice/data=!4m7!3m6!1s0x3eb33e6e0b1d507f:0xaf312f84a1723fa2!8m2!3d24.862044!4d67.0287484!16s%2Fg%2F11g6r997cs!19sChIJf1AdC24-sz4Roj9yoYQvMa8?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.5,6,,,"V26H+RF9 Shah Juice, Depot Lines, Saddar Karachi, Pakistan",24.862043999999997,67.0287484
ChIJXWhv4Lg-sz4RQM27QKyzF4A,shah-jahan-park-cricket-ground-jxwhv4,Shah jahan Park - Cricket Ground,box-cricket,box-cricket,https://www.google.com/maps/place/Shah+jahan+Park+-+Cricket+Ground/data=!4m7!3m6!1s0x3eb33eb8e06f685d:0x8017b3ac40bbcd40!8m2!3d24.877188!4d67.0777827!16s%2Fg%2F1thbv3xf!19sChIJXWhv4Lg-sz4RQM27QKyzF4A?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,157,+92 347 8060996,,"V3GH+V4F Shah jahan Park - Cricket Ground, Amir Khusro Road, C.P. & Berar Society Cp & Berar Chs, Karachi, Pakistan",24.877188,67.0777827
ChIJAQBRn7g9sz4RhXv44oS7EUw,shaheed-benazir-bhutto-park-jaqbrn,Shaheed Benazir Bhutto Park,parks,parks,https://www.google.com/maps/place/Shaheed+Benazir+Bhutto+Park/data=!4m7!3m6!1s0x3eb33db89f510001:0x4c11bb84e2f87b85!8m2!3d24.8263827!4d67.0238184!16s%2Fg%2F1w8w8h7j!19sChIJAQBRn7g9sz4RhXv44oS7EUw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.7,4023,,http://www.boatbasin.pk/,"Boat Basin Branch, Shop # 40-43, Commercial Sub Plot # FL-7/C/4 of Plot # 7, Block No. 5, Boat Basin, Block 5 Clifton, Karachi, 75600, Pakistan",24.8263827,67.0238184
ChIJ1Rv0Zsg4sz4RyHw7x8e4aLM,shaheed-e-inquilab-football-ground-j1rv0z,Shaheed-E-Inquilab Football ground,futsal,"futsal,parks",https://www.google.com/maps/place/Shaheed-E-Inquilab+Football+ground/data=!4m7!3m6!1s0x3eb338c866f41bd5:0xb368b8c7c73b7cc8!8m2!3d24.9267739!4d67.1048684!16s%2Fg%2F11hd7cj7t1!19sChIJ1Rv0Zsg4sz4RyHw7x8e4aLM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,623,+92 333 3917997,https://m.facebook.com/Gulshan.Soccer.Academy/,"Block 7 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9267739,67.1048684
ChIJ9yKI1Os-sz4RXhX6aE_zulg,shaheen-park-j9yki1,Shaheen Park,skating,"skating,parks",https://www.google.com/maps/place/Shaheen+Park/data=!4m7!3m6!1s0x3eb33eebd48822f7:0x58baf34f68fa155e!8m2!3d24.8835599!4d67.0669312!16s%2Fg%2F11bx3fgz7b!19sChIJ9yKI1Os-sz4RXhX6aE_zulg?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.0,188,,,"V3M8+9RF Shaheen Park, Shaheen Ground, Bahadurabad BMCHS Sharafabad, Karachi, 74800, Pakistan",24.883559899999998,67.0669312
ChIJY_sxCag_sz4R3dkA-KfoMd4,shaheen-park-skating-rink-jy_sxc,Shaheen Park Skating Rink,skating,skating,https://www.google.com/maps/place/Shaheen+Park+Skating+Rink/data=!4m7!3m6!1s0x3eb33fa80931fb63:0xde31e8a7f800d9dd!8m2!3d24.8834361!4d67.0670512!16s%2Fg%2F11f9_qnrf_!19sChIJY_sxCag_sz4R3dkA-KfoMd4?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.4,34,,,"V3M8+9RF Shaheen Park Skating Rink, Bahadurabad BMCHS Sharafabad, Karachi, Pakistan",24.883436099999997,67.0670512
ChIJwTDNz38_sz4RGvY-DW6z_Xk,shahid-football-club-jwtdnz,Shahid football club,futsal,futsal,https://www.google.com/maps/place/Shahid+football+club/data=!4m7!3m6!1s0x3eb33f7fcfcd30c1:0x79fdb36e0d3ef61a!8m2!3d24.8708658!4d67.0122872!16s%2Fg%2F11t3q45wg7!19sChIJwTDNz38_sz4RGvY-DW6z_Xk?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.0,5,,,"V2C6+7WH Shahid football club, Usmanabad Ghazi Nagar, Karachi, Pakistan",24.870865799999997,67.0122872
ChIJjb_gBVg_sz4R7u71qe8zYOA,shahzaib-snooker-club-jjb_gb,Shahzaib snooker club,billiards,billiards,https://www.google.com/maps/place/Shahzaib+snooker+club/data=!4m7!3m6!1s0x3eb33f5805e0bf8d:0xe06033efa9f5eeee!8m2!3d24.9024348!4d67.0640864!16s%2Fg%2F11t0vcsr2l!19sChIJjb_gBVg_sz4R7u71qe8zYOA?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.4,7,,,"W327+XJ8 Shahzaib snooker club, Essa Nagri Gulshan-e-Iqbal, Karachi, Pakistan",24.902434799999998,67.0640864
ChIJ0bD1opoXsz4RvXIdxy_e7qU,shakir-boat-j0bd1o,Shakir Boat,boating,boating,https://www.google.com/maps/place/Shakir+Boat/data=!4m7!3m6!1s0x3eb3179aa2f5b0d1:0xa5eede2fc71d72bd!8m2!3d24.8175525!4d66.975111!16s%2Fg%2F11p738sxgs!19sChIJ0bD1opoXsz4RvXIdxy_e7qU?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.7,193,+92 348 6827310,https://shakirboat.com/,"Harbour, Gate No 01 Kemari - Manora Ferry, Port Of Karachi, Karachi, Pakistan",24.817552499999998,66.975111
ChIJF0lN5EU9sz4R-muCyMTnIXw,shamsi-academy-pvt-ltd-jf0ln5,Shamsi Academy (Pvt) Ltd.,tennis,tennis,https://www.google.com/maps/place/Shamsi+Academy+%28Pvt%29+Ltd./data=!4m7!3m6!1s0x3eb33d45e44d4917:0x7c21e7c4c8826bfa!8m2!3d24.8322122!4d67.0720158!16s%2Fg%2F11p59gtnb0!19sChIJF0lN5EU9sz4R-muCyMTnIXw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.9,7,+92 334 3997445,,"C-39-C 22nd Commercial St, Phase 2 Ext Defence Housing Authority, Karachi, 75500, Pakistan",24.832212199999997,67.0720158
ChIJG6xdFUw_sz4R5xYWrLfQJZQ,shehzad-swimming-pool-jg6xdf,Shehzad swimming pool۔ شہزاد سوئمنگ پول,swimming,swimming,https://www.google.com/maps/place/Shehzad+swimming+pool%DB%94+%D8%B4%DB%81%D8%B2%D8%A7%D8%AF+%D8%B3%D9%88%D8%A6%D9%85%D9%86%DA%AF+%D9%BE%D9%88%D9%84%E2%80%AD/data=!4m7!3m6!1s0x3eb33f4c155dac1b:0x9425d0b7ac1616e7!8m2!3d24.9260356!4d67.0516374!16s%2Fg%2F11g0_p_tdw!19sChIJG6xdFUw_sz4R5xYWrLfQJZQ?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.8,178,+92 345 2075880,http://www.facebook.com/tahatalib007/,"W3G2+CM6 Shehzad swimming pool۔ شہزاد سوئمنگ پول, Karachi City, FB Area Block 4 Block 4 Gulberg Town, Karachi, Pakistan",24.9260356,67.05163739999999
ChIJR6VLDzQ_sz4RA_88xNbuMRA,sheikhain-art-gallery-studio-jr6vld,Sheikhain Art Gallery & Studio,museums-galleries,museums-galleries,https://www.google.com/maps/place/Sheikhain+Art+Gallery+%26+Studio/data=!4m7!3m6!1s0x3eb33f340f4ba547:0x1031eed6c43cff03!8m2!3d24.9211225!4d67.0889719!16s%2Fg%2F11gfb3n62s!19sChIJR6VLDzQ_sz4RA_88xNbuMRA?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,35,+92 331 2354502,,"A118, Sheikhain Art Gallery & Studio, Main Sardar Ali Sabri Rd, Block 5 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.9211225,67.08897189999999
ChIJy9YTYwA_sz4RSPkPN_IEZL0,shot-coffee-tipu-sultan-jy9yty,Shot coffee tipu sultan,board-game-paint-cafe,board-game-paint-cafe,https://www.google.com/maps/place/Shot+coffee+tipu+sultan/data=!4m7!3m6!1s0x3eb33f006313d6cb:0xbd6404f2370ff948!8m2!3d24.8659213!4d67.0774693!16s%2Fg%2F11ymdy_tnk!19sChIJy9YTYwA_sz4RSPkPN_IEZL0?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.7,35,+92 339 0007468,http://www.shotcoffee.pk/,"Plot 4, Shot coffee tipu sultan, habitt city, main Tipu Sultan Rd, Karachi Memon Co-operative Housing Society Karachi Memon Society Karachi, 74400, Pakistan",24.8659213,67.07746929999999
ChIJpSamZNg9sz4RD7JMhPM6QpI,sind-club-jpsamz,Sind Club,tennis,"tennis,billiards,swimming",https://www.google.com/maps/place/Sind+Club/data=!4m7!3m6!1s0x3eb33dd864a626a5:0x92423af3844cb20f!8m2!3d24.8492816!4d67.031972!16s%2Fg%2F1hc1q7fxz!19sChIJpSamZNg9sz4RD7JMhPM6QpI?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,1371,+92 21 111 721 871,http://sindclub.org.pk/,"Fatima Jinnah Rd, near Frere Hall،، Civil Lines Karachi, ،75530, Pakistan",24.849281599999998,67.031972
ChIJl3Xc2lw5sz4R76qenCwSjMs,sindbad-s-wonderland-amusement-park-jl3xc2,Sindbad's Wonderland Amusement Park,adventure-parks,adventure-parks,https://www.google.com/maps/place/Sindbad%27s+Wonderland+Amusement+Park/data=!4m7!3m6!1s0x3eb3395cdadc7597:0xcb8c122c9c9eaaef!8m2!3d24.9156644!4d67.0990284!16s%2Fg%2F1tf7qlzy!19sChIJl3Xc2lw5sz4R76qenCwSjMs?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,9440,+92 21 34990569,http://sindbadwl.com/,"Sindbad's Wonderland Amusement Park، ST/G 29, Block 10 Gulshan-e-Iqbal, Karachi, 75300, Pakistan",24.915664399999997,67.0990284
ChIJIaFXrY89sz4RJUkXPb7G6Y8,sindh-govt-officers-club-bath-island-district-south-karachi-jiafxr,Sindh Govt. Officers Club Bath Island district South Karachi,swimming,"swimming,billiards",https://www.google.com/maps/place/Sindh+Govt.+Officers+Club+Bath+Island+district+South+Karachi/data=!4m7!3m6!1s0x3eb33d8fad57a121:0x8fe9c6be3d174925!8m2!3d24.8306547!4d67.0249748!16s%2Fg%2F11h2dcy2kj!19sChIJIaFXrY89sz4RJUkXPb7G6Y8?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,244,+92 343 3340869,,"Sindh Govt. Officers Club Bath Island district South Karachi، Bathisland, Kehkashan Block 7 Clifton, Karachi, 75500, Pakistan",24.8306547,67.0249748
ChIJY5N1_ro_sz4RitTnQzzkiVk,sindh-sports-board-complex-jy5n1_,Sindh Sports Board Complex,tennis,"tennis,futsal,squash",https://www.google.com/maps/place/Sindh+Sports+Board+Complex/data=!4m7!3m6!1s0x3eb33fbafe759363:0x5989e43c43e7d48a!8m2!3d24.9087962!4d67.0318845!16s%2Fg%2F11xd59l0t!19sChIJY5N1_ro_sz4RitTnQzzkiVk?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,520,+92 21 99230989,,"Govt. College for Men Next، Nawab Siddique Ali Khan Rd, Block 2 Nazimabad, Karachi, 74600, Pakistan",24.908796199999998,67.0318845
ChIJXxzjg1A_sz4R3R0ebMOlly4,sixteen-star-fc-jxxzjg,Sixteen Star FC,futsal,futsal,https://www.google.com/maps/place/Sixteen+Star+FC/data=!4m7!3m6!1s0x3eb33f5083e31c5f:0x2e97a5c36c1e1ddd!8m2!3d24.9397721!4d67.0824676!16s%2Fg%2F11fzfdqrwt!19sChIJXxzjg1A_sz4R3R0ebMOlly4?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.3,193,,https://m.facebook.com/pages/16-Star-Football-Ground/170820613097178,"W3QJ+WX4 Sixteen Star FC, Federal B Area Block 16 Gulberg Town, Karachi, Pakistan",24.9397721,67.0824676
ChIJM6VCj1A_sz4Rc7FcdsWk4Hw,sixteen-star-football-ground-jm6vcj,Sixteen Star Football Ground,futsal,futsal,https://www.google.com/maps/place/Sixteen+Star+Football+Ground/data=!4m7!3m6!1s0x3eb33f508f42a533:0x7ce0a4c5765cb173!8m2!3d24.9398453!4d67.0829688!16s%2Fg%2F11c2k1b_kg!19sChIJM6VCj1A_sz4Rc7FcdsWk4Hw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.1,114,+92 348 5478654,,"W3QJ+WX4 Sixteen Star Football Ground, Plot Street 7, Federal B Area Block 16 Gulberg Town, Karachi, Pakistan",24.939845299999998,67.0829688
ChIJWckeEzY_sz4RzYpD2qQlxts,skating-rink-jwckee,Skating Rink,skating,skating,https://www.google.com/maps/place/Skating+Rink/data=!4m7!3m6!1s0x3eb33f36131ec959:0xdbc625a4da438acd!8m2!3d24.9248816!4d67.0872094!16s%2Fg%2F1vhkj07n!19sChIJWckeEzY_sz4RzYpD2qQlxts?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.2,5,,,"W3FP+XV4 Skating Rink, Block 2 Gulshan-e-Iqbal, Karachi, Pakistan",24.9248816,67.08720939999999
ChIJkWnjOn1Asz4Rp_I-Wwvmxno,skills-valley-north-campus-jkwnjo,Skills Valley North Campus,cooking-classes,cooking-classes,https://www.google.com/maps/place/Skills+Valley+North+Campus/data=!4m7!3m6!1s0x3eb3407d3ae36991:0x7ac6e60b5b3ef2a7!8m2!3d24.9558765!4d67.0546077!16s%2Fg%2F11dymfxy64!19sChIJkWnjOn1Asz4Rp_I-Wwvmxno?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,110,+92 21 36630711,https://skillsvalley.edu.pk/,"Skills Valley North Campus، C-14, Block J, North Nazimabad، near Sakhi Hassan, Block J Chowrangi, Karachi, Karachi, 74600, Pakistan",24.9558765,67.05460769999999
ChIJX_JTClg_sz4Rlueo6jdtx_E,skills-valley-rehnuma-campus-jx_jtc,Skills Valley Rehnuma Campus,cooking-classes,cooking-classes,https://www.google.com/maps/place/Skills+Valley+Rehnuma+Campus/data=!4m7!3m6!1s0x3eb33f580a53f25f:0xf1c76d37eaa8e796!8m2!3d24.8837197!4d67.0850362!16s%2Fg%2F11flzm7b6t!19sChIJX_JTClg_sz4Rlueo6jdtx_E?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.9,12,+92 331 6977775,https://skillsvalley.edu.pk/,"Skills Valley Rehnuma Campus، 426-B, Adamjee Nagar, Dhoraji Colony، near American School & Zubaida Hospital, Kathiawar Society Muhammad Ali Chs (Machs), Karachi, Pakistan",24.8837197,67.08503619999999
ChIJ8U_Fy2c_sz4RkXh4MRAriVI,skillston-central-campus-j8u_fy,Skillston - Central Campus,cooking-classes,cooking-classes,https://www.google.com/maps/place/Skillston+-+Central+Campus/data=!4m7!3m6!1s0x3eb33f67cbc54ff1:0x52892b1031787891!8m2!3d24.9358771!4d67.0741678!16s%2Fg%2F11fxf0w1__!19sChIJ8U_Fy2c_sz4RkXh4MRAriVI?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,91,+92 311 1754557,http://www.skillston.edu.pk/,"C-26, Federal B Area Block 13 Gulberg Town, Karachi, 75950, Pakistan",24.9358771,67.0741678
ChIJJxFOvWw-sz4RkD7cu98wIKQ,skillston-city-campus-jjxfov,Skillston - City Campus,cooking-classes,cooking-classes,https://www.google.com/maps/place/Skillston+-+City+Campus/data=!4m7!3m6!1s0x3eb33e6cbd4e1127:0xa42030dfbbdc3e90!8m2!3d24.9575118!4d67.1675291!16s%2Fg%2F11c328q_rn!19sChIJJxFOvWw-sz4RkD7cu98wIKQ?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,34,+92 316 8881023,http://www.skillston.edu.pk/,"Skillston - City Campus، C-18,CIEC Housing society، Main Saadi Town Rd، Scheme 33 Karachi Karachi Central Information Housing Society Sector 36 A Gulzar E Hijri Scheme 33, Karachi, Pakistan",24.9575118,67.1675291
ChIJa9JEKm0_sz4RX8nAMcHfeLc,skillston-main-campus-ja9jek,Skillston - Main Campus,cooking-classes,cooking-classes,https://www.google.com/maps/place/Skillston+-+Main+Campus/data=!4m7!3m6!1s0x3eb33f6d2a44d26b:0xb778dfc131c0c95f!8m2!3d24.8538644!4d67.0227694!16s%2Fg%2F11sk9l1fyf!19sChIJa9JEKm0_sz4RX8nAMcHfeLc?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,3.3,14,+92 21 35641363,http://www.skillston.edu.pk/,"3rd Floor Shafiq Plaza Block B, near Karachi Arts council, Karachi, 74100, Pakistan",24.8538644,67.0227694
ChIJXeyXJjc_sz4R1P3zy0E3kxo,smash-x-jxeyxj,Smash X,padel,padel,https://www.google.com/maps/place/Smash+X/data=!4m7!3m6!1s0x3eb33f372697ec5d:0x1a933741cbf3fdd4!8m2!3d24.8789741!4d67.0899472!16s%2Fg%2F11y4x8dljb!19sChIJXeyXJjc_sz4R1P3zy0E3kxo?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.2,74,+92 346 7627491,https://www.smashxpk.com/,"KDA Scheme #1 KDA Scheme 1, Karachi, 74400, Pakistan",24.8789741,67.0899472
ChIJecZ4VQA_sz4R771gGsF6LtA,smash-x-bahadurabad-jecz4v,Smash X BAHADURABAD,padel,padel,https://www.google.com/maps/place/Smash+X+BAHADURABAD/data=!4m7!3m6!1s0x3eb33f005578c679:0xd02e7ac11a60bdef!8m2!3d24.8806223!4d67.0738821!16s%2Fg%2F11m765b3wz!19sChIJecZ4VQA_sz4R771gGsF6LtA?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.0,37,+92 346 7627491,http://www.smashxpk.com/,"Bahadurabad Rd No. 24, Khokan Society Bahadur Yar Jang CHS, Karachi, Pakistan",24.8806223,67.07388209999999
ChIJCTqna245sz4RnDTNezeRQFw,smash-x-gulshan-jctqna,Smash X-Gulshan,padel,padel,https://www.google.com/maps/place/Smash+X-Gulshan/data=!4m7!3m6!1s0x3eb3396e6ba73a09:0x5c4091377bcd349c!8m2!3d24.9211198!4d67.1000702!16s%2Fg%2F11wv9f_kdb!19sChIJCTqna245sz4RnDTNezeRQFw?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.5,44,+92 330 7627493,https://smashxpk.com/,"Off Main University Rd, Block 6 Gulshan-e-Iqbal, Karachi, Karachi City, Sindh 75300, Block 6 Gulshan-e-Iqbal, Karachi, 77550, Pakistan",24.9211198,67.10007019999999
ChIJ8xTvbwA9sz4R_v5E1N0BlyI,smoke-house-j8xtvb,Smoke House,shisha,shisha,https://www.google.com/maps/place/Smoke+House/data=!4m7!3m6!1s0x3eb33d006fef14f3:0x229701ddd444fefe!8m2!3d24.8071281!4d67.0393373!16s%2Fg%2F11lnkkd1mg!19sChIJ8xTvbwA9sz4R_v5E1N0BlyI?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,25,+92 300 2815636,,"DHA Phase 5 Tauheed Commercial Area Defence V Defence Housing Authority, Karachi, 75500, Pakistan",24.8071281,67.0393373
ChIJcQFXP305sz4RwKgc_TzZzbM,smoke-city-jcqfxp,Smoke city,shisha,shisha,https://www.google.com/maps/place/Smoke+city/data=!4m7!3m6!1s0x3eb3397d3f570171:0xb3cdd93cfd1ca8c0!8m2!3d24.9071338!4d67.1346315!16s%2Fg%2F11lz_m4wdr!19sChIJcQFXP305sz4RwKgc_TzZzbM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.9,17,+92 314 2230712,,"shop no, Smoke city, 55, Rabia City Block 18 Gulistan-e-Johar, Karachi, 75290, Pakistan",24.9071338,67.1346315
ChIJa9CW308_sz4RMvGrwT9pzSM,snooker-corner-ja9cw3,Snooker Corner,billiards,billiards,https://www.google.com/maps/place/Snooker+Corner/data=!4m7!3m6!1s0x3eb33f4fdf96d06b:0x23cd693fc1abf132!8m2!3d24.8780215!4d67.0341626!16s%2Fg%2F11sfpdp002!19sChIJa9CW308_sz4RMvGrwT9pzSM?authuser=0&hl=en&rclk=1,2026-06-30 01:27:43.983847+05:00,4.6,19,+92 336 2029092,,"3 No, Snooker Corner, 1st Floor, above Friends Medical, opposite Fatmiyah Hospital, Soldier Bazaar Garden East, Karachi, Pakistan",24.8780215,67.0341626
